Acc;Gyr;x_acc;y_acc;z_acc;x_gyr;y_gyr;z_gyr;Label
0,000663228;3,34363E-36;0,001146204;0,000609038;0,00047546;0;2,08977E-37;0;Ride
0;3,34363E-36;1,36955E-32;3,50605E-30;2,19128E-31;0;2,08977E-37;0;Ride
6,44995E-05;1,15612E-05;0,010769885;1,24909E-05;0,002263853;2,74311E-05;1,07089E-05;0,000238744;Ride
0,000497312;0,000538902;0,103668496;0,000976163;0,005490357;0,000255326;0,000195788;0,002900447;Ride
0;2,228E-09;2,13992E-34;3,50605E-30;2,19128E-31;4,84176E-06;1,21044E-06;7,56522E-08;Ride
0;8,635E-06;2,13992E-34;3,50605E-30;2,19128E-31;8,24613E-06;2,73925E-06;6,56916E-06;Ride
0;1,36414E-05;2,13992E-34;3,50605E-30;2,19128E-31;1,71132E-05;4,12338E-05;9,14135E-06;Ride
0;4,85821E-05;2,13992E-34;3,50605E-30;2,19128E-31;2,99143E-06;3,4611E-05;3,06267E-05;Ride
0;2,63018E-06;2,13992E-34;3,50605E-30;2,19128E-31;7,26265E-06;5,22917E-05;3,08915E-06;Ride
0;0;2,13992E-34;3,50605E-30;2,19128E-31;0;3,34363E-36;0;Ride
0;0,127311486;2,13992E-34;3,50605E-30;2,19128E-31;0,000729561;0,255192504;0,013852182;Ride
0,03517601;0,030237157;0,104235224;0,027252963;0,175933405;0,002565412;0,029911625;0,008760148;Ride
0,001094162;0,001107339;0,24134759;0,002395427;0,03632392;0,000974998;8,31238E-05;0,004776731;Ride
0,015124018;0,165413507;0,37355747;0,001545945;0,049281915;8,19653E-05;0,22517997;0,000636659;Ride
0,013123419;0,000597879;0,104316038;0,007893932;0,068797724;0,000213337;0,000538987;0,001885677;Ride
0,038880868;0,002846984;0,040795276;0,035697578;0,007902078;2,58479E-05;0,004338095;0,000447879;Ride
0,001598951;0,000244643;0,014318375;0,001575775;0,003366462;8,28647E-06;5,19036E-05;0,000842058;Ride
0,001035056;3,31537E-05;0,007599465;0,000781393;0,001015673;4,61481E-06;1,31257E-05;3,97838E-05;Ride
0,000844227;1,12482E-05;0,001932434;0,000921857;0,000797701;1,14393E-05;1,42637E-05;1,07332E-05;Ride
0,000650142;9,2448E-06;0,000387506;0,000929008;0,002943008;1,10358E-05;5,74959E-06;9,91364E-06;Ride
0,000952783;1,30121E-05;0,001149518;0,001079923;0,001353467;1,69241E-05;7,06115E-06;1,45163E-05;Ride
0,001819801;1,53544E-05;0,00088948;0,001688711;0,003035046;9,42189E-06;6,1909E-06;1,53196E-05;Ride
0,001491402;5,87818E-06;0,001086294;0,001397328;0,002215163;1,38822E-05;1,11619E-05;6,00492E-06;Ride
0,001278948;1,31629E-05;0,001773353;0,001372593;0,001154615;1,22336E-05;2,11827E-05;2,00763E-05;Ride
0,000902394;3,00621E-05;0,001294068;0,000787508;0,000949392;1,56475E-05;3,03367E-05;3,6329E-05;Ride
0,000534438;1,70095E-05;0,003178829;0,000641432;0,002602667;6,38284E-06;1,74053E-05;1,31746E-05;Ride
0,001134009;9,75156E-06;0,003489856;0,001064633;0,001295343;1,90676E-05;7,23743E-06;1,11461E-05;Ride
0,00108751;2,61766E-05;0,00190796;0,00104423;0,001367489;3,73535E-06;6,76145E-06;3,28332E-05;Ride
0,000397962;2,12661E-05;0,001151302;0,00040178;0,000406883;1,20067E-05;6,93797E-06;2,9722E-05;Ride
0,000712907;1,03458E-05;0,001835558;0,001056463;0,001403436;8,4983E-06;1,60636E-05;1,39358E-05;Ride
0,000772989;2,11303E-06;0,000807901;0,00073423;0,001501332;1,05789E-05;3,10519E-06;3,03912E-06;Ride
0,000681503;8,15844E-06;0,000843593;0,0005109;0,001428674;7,55265E-06;1,14267E-05;5,57623E-06;Ride
0,000652451;3,32587E-06;0,000408922;0,000751818;0,001316504;1,10201E-05;7,21536E-06;1,31257E-05;Ride
0,000368223;6,40142E-06;0,001037345;0,000360995;0,000953725;3,84882E-06;7,02623E-06;5,37448E-06;Ride
0,001784295;6,06642E-06;0,004608272;0,001008528;0,003770288;2,81175E-05;1,40619E-05;4,55491E-06;Ride
0,000474844;3,77384E-06;0,001839636;0,000391589;0,001210704;7,56841E-06;7,43917E-06;9,34624E-06;Ride
0,0012158;6,1621E-06;0,003528606;0,000744684;0,002131288;1,57736E-05;5,05926E-06;1,24953E-05;Ride
0,000262415;4,98865E-06;0,000938429;0,000250868;0,002473162;1,41722E-05;1,15023E-05;4,25231E-06;Ride
0,000663924;4,33138E-06;0,002881827;0,00069368;0,00206908;1,27348E-06;3,1648E-06;6,24134E-06;Ride
0,000457253;6,08402E-06;0,000490502;0,000337796;0,002545564;1,29271E-05;2,83981E-05;3,32871E-06;Ride
0,000717968;3,9566E-06;0,001071762;0,000775271;0,00047954;1,06828E-05;1,03518E-05;1,7337E-05;Ride
0,000280111;4,17729E-06;0,000444613;0,000367362;0,002079279;1,82701E-05;8,03493E-06;8,32493E-06;Ride
0,000743778;8,87273E-06;0,001486038;0,000693699;0,001056717;1,72866E-05;1,42605E-05;2,59614E-05;Ride
0,00122419;6,74274E-05;0,000795408;0,001275964;0,002733958;2,11953E-05;1,21832E-05;6,90204E-05;Ride
0,00110457;2,07015E-05;0,001566598;0,000971062;0,003139823;7,767E-06;1,69462E-05;1,57105E-05;Ride
0,000140221;1,96031E-05;0,000536391;6,11843E-05;0,001107454;1,25962E-05;1,15496E-05;1,98462E-05;Ride
0,000583975;6,50998E-06;0,000781132;0,000556799;0,001154618;6,58492E-06;1,10358E-05;9,92625E-06;Ride
0,000914406;6,11121E-06;0,002621024;0,000767117;0,00099044;1,45001E-05;8,27134E-06;7,56841E-06;Ride
0,000483535;8,66552E-06;0,001571441;0,000711022;0,002189669;4,58959E-06;2,18005E-05;1,26119E-05;Ride
0,001245333;5,61499E-06;0,001892664;0,001210706;0,001153344;6,85917E-06;1,25741E-05;1,62306E-05;Ride
0,00121957;1,00166E-05;0,001653277;0,001105423;0,000435691;8,32493E-06;1,27002E-05;1,03392E-05;Ride
0,000773175;1,05843E-05;0,001621665;0,000508863;0,003624205;1,56002E-05;8,057E-06;1,53701E-05;Ride
0,000381338;1,45151E-05;0,004442053;0,000444874;0,000485404;1,03392E-05;5,03089E-06;1,24827E-05;Ride
0,00126122;6,075E-06;0,000781386;0,000906565;0,00186003;1,28483E-05;4,56752E-06;7,86787E-06;Ride
0,001120694;1,50012E-05;0,000820902;0,001153334;0,001127084;1,94049E-05;2,52459E-05;1,10453E-05;Ride
0,000528138;6,82852E-06;0,00147482;0,000534354;0,001647156;7,02623E-06;8,1358E-06;1,00523E-05;Ride
0,000865992;1,01784E-05;0,001154617;0,000822181;0,000657995;9,16972E-06;1,48279E-05;2,14979E-05;Ride
0,001188203;9,83429E-06;0,000977944;0,001229827;0,001881446;6,20666E-06;9,02787E-06;1,04527E-05;Ride
0,003388686;1,5244E-05;0,002329119;0,0029086;0,008107313;1,33022E-05;1,40462E-05;1,90897E-05;Ride
0,052740544;1,12918E-05;0,05551034;0,03727432;0,111194026;5,34276E-06;1,78185E-05;8,07728E-06;Ride
0,015022976;1,42512E-05;0,035561135;0,011901732;0,011881417;3,95568E-05;2,66171E-05;5,92612E-06;Ride
0,000603568;9,48147E-06;0,000595537;0,0006325;0,000689609;6,88754E-06;1,51305E-06;1,36206E-05;Ride
0,000458831;9,02071E-06;0,002995274;0,000371196;0,001484763;1,21801E-05;1,3318E-05;4,58959E-06;Ride
0,000635657;7,1114E-06;0,000333715;0,00060064;0,001754995;7,4896E-06;1,1351E-05;8,28711E-06;Ride
0,00071784;8,15103E-06;0,000495856;0,000619253;0,001190306;1,55296E-05;1,73637E-05;1,61554E-05;Ride
0,000436063;6,7454E-06;0,001130908;0,000535626;0,001343271;1,04148E-05;8,24613E-06;1,60793E-05;Ride
0,000786483;4,32506E-06;0,000964688;0,001040145;0,001875331;8,12004E-06;1,47806E-05;3,28143E-06;Ride
0,00161766;6,62401E-06;0,001163795;0,00145952;0,001939827;7,36352E-06;1,62811E-05;6,64797E-06;Ride
0,001042466;5,53213E-06;0,002034665;0,001310385;0,000827019;1,3961E-05;1,68989E-05;1,34567E-05;Ride
0,000238134;5,17351E-06;0,001803946;0,000254938;0,000777307;2,69859E-05;5,15698E-06;5,51318E-06;Ride
0,000740789;4,52357E-06;0,000535626;0,000617966;0,000679157;1,40745E-05;1,03266E-05;2,53751E-06;Ride
0,000960064;6,85672E-06;0,000953725;0,000926957;0,001176796;2,36068E-05;9,77494E-06;6,58493E-06;Ride
0,000862324;4,27227E-06;0,000986358;0,000954751;0,000791586;1,51463E-05;1,26844E-05;8,77885E-06;Ride
0,000403925;6,57845E-06;0,00072632;0,000343913;0,000861949;2,26453E-05;2,66549E-05;9,44396E-06;Ride
0,000421148;1,07278E-05;0,000631228;0,000423454;0,001687948;7,38498E-06;2,30989E-05;8,78567E-06;Ride
0,001162319;5,90741E-06;0,000765836;0,001147499;0,000510896;1,99502E-05;1,32518E-05;1,1288E-05;Ride
0,000680971;1,8929E-06;0,000965962;0,000826255;0,00108196;4,29013E-06;4,74089E-06;8,82928E-06;Ride
0,000500428;3,40591E-06;0,002060159;0,000373224;0,001534985;7,43917E-06;9,38092E-06;4,12622E-06;Ride
0,000979043;3,84139E-06;0,001803946;0,000893576;0,001355256;1,28263E-05;1,18396E-05;4,79448E-06;Ride
0,000269335;2,84156E-06;0,001336898;0,00027559;0,003216307;1,49494E-05;1,02143E-05;3,65981E-06;Ride
0,00096322;1,23329E-05;0,002048687;0,000739571;0,002857609;1,30154E-05;1,73244E-05;4,29013E-06;Ride
0,000639605;5,16254E-06;0,000845376;0,000636324;0,0023049;1,1931E-05;9,217E-06;4,03796E-06;Ride
0,001021595;5,81095E-06;0,001096491;0,001076093;0,001095215;6,75829E-06;7,08927E-06;9,73711E-06;Ride
0,00106328;4,67368E-06;0,000566983;0,00114314;0,001631604;7,31623E-06;3,73219E-06;7,13656E-06;Ride
0,000419017;3,61896E-06;0,000445888;0,000411989;0,001124023;3,01417E-06;4,99718E-06;1,46928E-05;Ride
0,001272918;2,09796E-05;0,001443972;0,001319553;0,000756914;9,15711E-06;2,88741E-06;2,65414E-05;Ride
0,000732767;1,26503E-06;0,003209422;0,000733202;0,002132561;1,22967E-05;7,56841E-06;2,50914E-06;Ride
0,000961096;7,93097E-06;0,001362392;0,00106181;0,0008079;7,94352E-06;3,15534E-06;8,89233E-06;Ride
0,000689852;1,01303E-05;0,00542025;0,000377575;0,00182638;1,89636E-05;1,40241E-05;7,70395E-06;Ride
0,000561143;7,01055E-06;0,002355888;0,000499936;0,000853791;2,97821E-06;3,24323E-06;9,84735E-06;Ride
0,00037163;9,18671E-06;0,002058884;0,000328612;0,002313824;8,32178E-06;7,89624E-06;1,56979E-05;Ride
0,000670207;1,65407E-05;0,004805339;0,000511153;0,001733584;2,20054E-05;8,62439E-06;4,47895E-05;Ride
0,004759034;5,58163E-05;0,011318255;0,004457589;0,00564154;1,11241E-05;3,58089E-06;5,43721E-05;Ride
0,001056837;8,63011E-05;0,017983625;0,000729387;0,002876728;1,70092E-05;8,87657E-06;9,15522E-05;Ride
0,007571334;4,16048E-05;0,019610135;0,005830208;0,010941961;1,98432E-05;5,92786E-05;3,75398E-05;Ride
0,002414331;1,87167E-05;0,004832617;0,002102984;0,002677872;2,08801E-05;5,89144E-06;2,04766E-05;Ride
0,001099279;9,47132E-06;0,001633902;0,001243085;0,001413378;2,04262E-05;2,22576E-05;1,05315E-05;Ride
0,001396184;1,25156E-05;0,004470604;0,0010863;0,00355614;8,53928E-06;1,07458E-05;1,3961E-05;Ride
0,001323905;0,000153157;0,013123218;0,001285149;0,002086416;1,24984E-05;1,80589E-05;0,000149543;Ride
0,00091149;9,55986E-05;0,040708853;0,000981271;0,002045627;2,04125E-05;1,86612E-05;9,29976E-05;Ride
0,001048259;4,0036E-05;0,001902096;0,001412366;0,003320322;3,66915E-06;9,08146E-06;4,30463E-05;Ride
0,000634252;4,34295E-06;0,001975519;0,000670239;0,004620509;1,26592E-05;1,51431E-05;3,04186E-06;Ride
0,001939233;1,34545E-05;0,001975519;0,002609577;0,00333587;6,77406E-06;3,05164E-05;7,4896E-06;Ride
0,001433721;1,32289E-05;0,003105152;0,002045653;0,010572045;2,33136E-05;3,68491E-06;3,07055E-05;Ride
0,001417845;5,06971E-05;0,00326347;0,001232887;0,002790047;1,10372E-05;1,56915E-05;4,71653E-05;Ride
0,000900136;0,000131909;0,001990816;0,000746723;0,00349674;1,60257E-05;3,28458E-05;0,000121816;Ride
0,000517995;2,49938E-05;0,011218575;0,000531551;0,001570422;7,37928E-06;1,04306E-05;2,25697E-05;Ride
0,000687855;1,98999E-05;0,000896364;0,000831345;0,001514593;1,30501E-05;1,04054E-05;1,96823E-05;Ride
0,000659448;7,01651E-05;0,000397959;0,00101696;0,002296743;7,55265E-06;1,99376E-05;6,06355E-05;Ride
0,002771083;1,22396E-05;0,029383206;0,002624843;0,002415797;9,27112E-06;2,64923E-05;1,31686E-05;Ride
0,001105622;1,90968E-05;0,006582516;0,001615288;0,00329993;8,1358E-06;1,79959E-05;1,54583E-05;Ride
0,000755153;0,000113856;0,009707044;0,000585339;0,000824982;7,64091E-06;3,40941E-05;0,000112924;Ride
0,002799211;9,69428E-05;0,023302411;0,002632248;0,002769905;2,09431E-05;0,000117038;0,000110579;Ride
0,00062089;1,10412E-05;0,002167998;0,00114721;0,00466946;4,77872E-06;8,87657E-06;1,29114E-05;Ride
0,000410709;2,68799E-05;0,005302978;0,000509869;0,002859391;2,13191E-05;1,10338E-05;8,1367E-05;Ride
0,001353418;5,01727E-06;0,00284639;0,001117898;0,002182278;1,35576E-05;2,10724E-05;2,61317E-06;Ride
0,00117141;3,13162E-06;0,001236197;0,00111153;0,001232883;1,31635E-05;1,62527E-05;1,62653E-05;Ride
0,000605064;1,53184E-05;0,002142759;0,000770922;0,001035306;2,12332E-05;2,7112E-05;1,4705E-05;Ride
0,001138371;3,0827E-05;0,001378963;0,000878002;0,001826377;6,1184E-06;2,41741E-05;3,1462E-05;Ride
0,001078705;8,22773E-05;0,011785559;0,001304272;0,000728105;1,26744E-05;3,24067E-05;9,49948E-05;Ride
0,000574925;8,6254E-05;0,004503491;0,000547867;0,001877622;9,97353E-06;9,1445E-06;0,000136351;Ride
0,000477301;3,71769E-05;0,001037345;0,000386497;0,001137279;1,14771E-05;5,62351E-06;3,50807E-05;Ride
0,000716781;2,31037E-05;0,003407;0,000995295;0,000759972;6,41786E-06;1,34945E-05;2,49181E-05;Ride
0,000584636;3,12048E-05;0,004020127;0,000724013;0,000551689;1,58366E-05;6,45884E-06;2,76636E-05;Ride
0,000539871;4,95085E-05;0,003948744;0,000387505;0,001617331;2,25651E-05;1,75688E-05;4,34066E-05;Ride
0,000732787;1,25851E-05;0,011644577;0,000501971;0,002033388;8,12004E-06;2,52175E-06;1,38097E-05;Ride
0,000741987;3,4742E-05;0,004457347;0,000765073;0,001086041;1,2675E-05;1,67098E-05;3,16511E-05;Ride
0,000447105;8,94986E-06;0,002794382;0,000605739;0,000804584;1,1868E-05;1,61676E-05;1,17388E-05;Ride
0,000890934;4,46395E-06;0,005512028;0,001028934;0,001018736;4,74089E-06;1,6218E-05;4,75666E-06;Ride
0,000583984;1,30683E-05;0,001041425;0,000381388;0,001872269;8,98352E-06;1,45396E-05;1,91935E-05;Ride
0,001239228;6,72362E-05;0,000938175;0,001248177;0,000336518;1,19184E-05;1,64071E-05;6,90456E-05;Ride
0,001695336;4,07156E-05;0,00087291;0,001775405;0,000861948;9,72135E-06;1,25962E-05;4,02251E-05;Ride
0,001355698;7,00311E-06;0,001115612;0,001299178;0,001463349;7,45178E-06;1,84372E-05;5,74014E-06;Ride
0,000403928;2,41994E-05;0,001325936;0,000414282;0,00063352;5,43438E-06;2,21946E-05;2,08549E-05;Ride
0,000350571;1,45273E-05;0,00126475;0,000282738;0,001449327;1,15987E-05;4,25984E-06;2,14813E-05;Ride
0,000930065;6,61914E-06;0,001066918;0,001164815;0,00151153;1,49414E-05;1,29523E-05;1,80967E-05;Ride
0,000925579;1,7464E-05;0,001066664;0,000801533;0,001647162;1,85475E-05;8,57711E-06;2,18888E-05;Ride
0,000862026;1,33866E-05;0,001570422;0,00081477;0,000780111;2,2472E-05;1,49288E-05;9,20439E-06;Ride
0,000645487;4,24592E-05;0,002570038;0,000952446;0,003360346;4,12622E-06;5,25659E-05;3,59003E-05;Ride
0,001902301;3,31194E-06;0,007222158;0,001977323;0,002743395;1,4445E-05;4,20459E-05;3,7321E-06;Ride
0,000729448;1,40558E-05;0,008923105;0,000527459;0,001892669;4,32638E-05;3,2849E-05;6,25394E-06;Ride
0,000803707;7,80832E-06;0,002859392;0,001070997;0,000881069;1,48279E-05;9,92625E-06;7,13656E-06;Ride
0,001404005;2,59985E-05;0,001714462;0,001373862;0,002656462;2,64784E-06;1,55119E-05;2,31497E-05;Ride
0,000698352;1,61859E-05;0,002498399;0,000677106;0,001419753;6,37058E-06;2,37707E-05;3,28963E-05;Ride
0,001582284;3,06174E-05;0,001055701;0,001503113;0,000338813;6,30262E-06;1,52961E-05;3,61267E-05;Ride
0,000349872;3,74256E-06;0,00276073;0,000387755;0,000708731;1,44875E-05;5,43753E-06;4,02219E-06;Ride
0,000406023;1,69791E-05;0,001260671;0,000447676;0,00208948;7,50536E-06;1,76806E-05;1,96728E-05;Ride
0,001039352;2,16716E-05;0,001928356;0,001559217;0,00176035;1,54583E-05;5,6109E-06;2,32632E-05;Ride
0,000460364;8,53824E-06;0,00062715;0,000439771;0,001678516;8,8545E-06;7,34145E-06;1,50706E-05;Ride
0,000516356;2,79194E-06;0,000739322;0,000340593;0,001168894;4,6355E-06;5,31819E-06;6,57692E-06;Ride
0,000676096;5,50904E-06;0,00091166;0,000756904;0,000713829;8,51091E-06;1,61896E-05;9,98929E-06;Ride
0,000720254;7,86292E-06;0,002391579;0,001117658;0,00232912;1,26119E-05;1,33527E-05;1,06576E-05;Ride
0,000766366;1,21175E-05;0,001027147;0,000923912;0,000612107;5,57622E-06;4,95556E-05;1,62527E-05;Ride
0,00408368;0,000121172;0,015171144;0,004317641;0,001204332;7,27841E-06;0,000190468;1,59154E-05;Ride
0,000680427;4,83448E-05;0,006156514;0,00087317;0,00338584;9,27059E-06;0,000173005;1,36931E-05;Ride
0,00134277;1,07243E-05;0,001265515;0,001218857;0,006436945;1,68453E-05;7,51797E-06;1,53228E-05;Ride
0,000349768;5,23756E-06;0,000780367;0,000536381;0,001747858;1,05315E-05;1,3898E-05;1,24701E-05;Ride
0,000580766;7,18674E-06;0,002274308;0,000506045;0,002076216;9,34624E-06;2,28975E-05;5,66133E-06;Ride
0,00059736;1,51628E-05;0,002744159;0,000833399;0,002213125;1,07931E-05;2,27714E-05;7,94352E-06;Ride
0,000292204;1,94375E-05;0,002361752;0,000397955;0,005895206;1,53858E-05;2,15011E-05;8,60233E-06;Ride
0,001929839;1,71065E-05;0,000989417;0,001472525;0,004222038;1,35037E-05;3,23042E-05;3,21409E-05;Ride
0,001578976;0,000270529;0,00348858;0,001057745;0,004028289;1,87366E-05;0,000462581;1,28893E-05;Ride
0,000629216;2,21208E-05;0,002798207;0,000749784;0,002931797;3,21019E-05;0,000139986;1,57736E-05;Ride
0,000856727;2,91653E-05;0,003384565;0,000836214;0,000811725;8,30917E-06;0,00012431;7,65667E-06;Ride
0,001491511;1,89222E-05;0,002293428;0,001576795;0,001025873;1,90518E-05;1,68831E-05;1,98714E-05;Ride
0,001359772;3,28954E-05;0,002576155;0,0016204;0,004440012;2,08959E-05;6,91464E-05;2,24436E-05;Ride
0,000369563;7,90028E-06;0,00099528;0,000658764;0,005395519;1,33779E-05;6,78982E-05;7,06091E-06;Ride
0,000748831;2,49227E-05;0,002131542;0,000695732;0,004385199;1,65805E-05;4,32638E-05;5,74959E-06;Ride
0,001337535;1,13801E-05;0,003085012;0,00118394;0,00157654;3,77002E-06;1,87744E-05;2,29763E-05;Ride
0,000989678;1,8034E-05;0,007336114;0,0011332;0,004262575;9,20755E-06;1,32423E-05;1,86263E-05;Ride
0,000730669;1,47118E-05;0,002808404;0,001474829;0,006615394;6,33275E-06;2,30141E-05;1,9531E-05;Ride
0,000777861;2,43401E-05;0,000897639;0,000738297;0,002198595;4,02219E-06;8,94623E-05;2,82562E-05;Ride
0,000489515;5,09495E-06;0,00156048;0,000689358;0,002419113;1,38192E-05;1,74757E-05;3,95915E-06;Ride
0,000874048;1,06142E-05;0,001608408;0,000853799;0,001746075;6,93482E-06;9,78755E-06;1,1288E-05;Ride
0,00072655;6,45139E-06;0,00199362;0,000965972;0,001638999;1,19184E-05;1,38728E-05;9,7844E-06;Ride
0,000970081;5,1532E-06;0,002279406;0,001037344;0,001057741;1,16757E-05;1,29271E-05;1,2407E-05;Ride
0,00123176;2,01161E-05;0,002522872;0,00130426;0,000685531;8,82928E-06;1,51337E-05;2,6242E-05;Ride
0,000703625;8,36129E-06;0,000878264;0,000713829;0,001161502;7,89308E-06;9,507E-06;3,78578E-06;Ride
0,000354381;7,07894E-06;0,000967747;0,000459913;0,000897639;2,50315E-05;9,67407E-06;4,11046E-06;Ride
0,000511366;3,03986E-06;0,001015676;0,000454042;0,001520454;5,32405E-06;7,15232E-06;6,52188E-06;Ride
0,000733804;2,7448E-05;0,002208024;0,00102588;0,000724278;1,05787E-05;1,03045E-05;3,17867E-05;Ride
0,000621134;6,44566E-05;0,00097616;0,000621025;0,000597577;8,58972E-06;6,29177E-06;6,8847E-05;Ride
0,000229979;9,88925E-05;0,001124025;0,000169277;0,000673295;6,7583E-06;1,45663E-05;9,36326E-05;Ride
0,000419159;0,000129468;0,001989541;0,000384701;0,000372209;1,77153E-05;1,55876E-05;0,000121577;Ride
0,001012628;1,58072E-05;0,003900818;0,000881066;0,001644101;1,5348E-05;1,22967E-05;1,95467E-05;Ride
0,00030781;0,000170439;0,008810932;0,000512182;0,001819242;4,21809E-06;1,5032E-05;0,00018415;Ride
0,000925452;0,000298842;0,002395403;0,000907842;0,00149802;2,34019E-05;2,35437E-05;0,000283067;Ride
0,001423132;6,26505E-05;0,00662458;0,001580894;0,002901452;7,86787E-06;2,38936E-05;0,00028173;Ride
0,000984269;3,33753E-05;0,015444438;0,000695728;0,002137658;1,36301E-05;1,17545E-05;3,16511E-05;Ride
0,000418324;5,28032E-05;0,00232606;0,000464237;0,000591712;1,40083E-05;1,77941E-05;5,21877E-05;Ride
0,001208855;4,37854E-05;0,001620391;0,001173973;0,001014911;8,19291E-06;1,65489E-05;0,00013518;Ride
0,000514342;0,000145621;0,00058024;0,000388775;0,002850213;3,42202E-05;1,60636E-05;0,000154382;Ride
0,001738296;0,000315223;0,002101968;0,001684883;0,001046523;1,40619E-05;3,61273E-05;0,000329684;Ride
0,001648351;0,000607691;0,000959844;0,001392989;0,003845489;9,84744E-06;9,61922E-05;0,000573891;Ride
0,000833161;0,000939345;0,011250187;0,001427633;0,003905655;8,21145E-06;0,000109557;0,000852276;Ride
0,004767596;0,001565081;0,037525943;0,001941603;0,027440569;1,38101E-05;0,000169161;0,001549594;Ride
0,003179419;0,003726768;0,001712167;0,002578974;0,00324792;1,22431E-05;0,000132972;0,003608488;Ride
0,014807013;0,006987129;0,00255678;0,015257802;0,000814784;6,56916E-06;0,000272097;0,00672912;Ride
0,047169821;0,014238111;0,001421536;0,04932576;0,001278771;1,42763E-05;0,000623301;0,013619572;Ride
0,292596816;0,029146345;0,001505158;0,286884899;0,013194604;2,90758E-05;0,001576098;0,027577085;Ride
1,12742817;0,058439572;0,00313192;1,09538554;0,052818439;7,13232E-05;0,00290327;0,055491888;Fall
149,2367928;0,255572246;52,68839264;81,31462815;44,66212925;0,001829307;0,043588601;0,225294976;Fall
3323,050458;6,102850078;4522,41313;28,45534811;192,6548218;0,077815261;19,05993547;8,365342197;Fall
63,02639868;0,233047027;199,6563292;19,67073541;65,00053877;0,016509582;1,720428808;0,174419361;Fall
52,71799017;0,137228353;135,4443866;9,092760582;17,92619746;0,002352243;2,893497752;0,035065473;Fall
93,13713178;0,250885898;355,0495081;11,18325096;163,6381716;0,014241072;0,336185192;0,030103034;Fall
31,45321136;0,046514408;69,73307911;9,460762803;93,73382363;0,025401495;0,117598879;0,027092759;Fall
12,53888909;0,804131851;39,67827994;18,60647104;69,93162638;0,001810709;1,278719547;0,057858821;Fall
58,42159233;0,221557387;71,29155167;13,0081399;48,90999473;0,007811823;0,558336918;0,037535169;Fall
30,92950104;0,027826942;45,26679359;3,182540606;35,91976107;0,004338867;0,116242348;0,002236633;Fall
9,066882523;0,016165594;8,89379008;3,907087648;4,447338268;0,001621862;0,030653203;0,001337435;Fall
4,727930711;0,018353514;3,886106892;2,979283082;6,413776536;0,001002018;0,055476385;0,007658611;Ride
5,89008853;0,014203574;5,707603829;0,701142668;5,520373371;0,000606658;0,025158577;0,000746883;Ride
4,91052689;0,004438637;5,044104816;1,167426183;1,631990553;0,001222422;0,020908036;0,001794129;Ride
1,918137471;0,001079719;1,899528005;0,250652859;0,871120357;0,000234337;0,006971323;0,000432685;Ride
0,165475413;0,000664668;0,169556848;0,083008282;0,365261023;0,000290544;0,001880671;0,000152736;Ride
0,360998033;9,61904E-05;0,263694152;0,040148752;0,159697653;0,000137007;0,000658694;4,21006E-05;Ride
0,157479361;4,16211E-05;0,107732025;0,057473595;0,070174656;1,35071E-05;0,000176526;3,18529E-05;Ride
0,109796207;3,9218E-05;0,104235115;0,013070439;0,043575137;2,87511E-05;8,27166E-05;8,82613E-06;Ride
0,03359194;4,26328E-06;0,030617075;0,006950648;0,026181182;1,27222E-05;2,34681E-05;1,00902E-05;Ride
0,011187336;9,57478E-06;0,010315861;0,003321596;0,017090062;1,77243E-05;4,49927E-05;1,27701E-05;Ride
0,004203644;1,05868E-05;0,004302372;0,002443587;0,002541481;1,03392E-05;2,36446E-05;1,35576E-05;Ride
0,00162727;7,54332E-06;0,001677748;0,001071761;0,002879788;7,57786E-06;1,19027E-05;5,74959E-06;Ride
0,001273225;3,37251E-06;0,001508213;0,00081606;0,001259397;1,20918E-05;1,34567E-05;1,69588E-05;Ride
0,000337532;9,63187E-06;0,000573349;0,000269214;0,002392342;1,36931E-05;2,37801E-05;1,38066E-05;Ride
0,000878052;2,8971E-06;0,001102359;0,00047444;0,000799488;5,22962E-06;8,21429E-06;4,66683E-06;Ride
0,00151111;5,41881E-06;0,001800895;0,000999613;0,002563663;7,06406E-06;1,85475E-05;1,28263E-05;Ride
0,00240063;2,24497E-06;0,00264731;0,000439766;0,001280809;8,19569E-06;1,13132E-05;5,56046E-06;Ride
0,001774151;4,16326E-06;0,002267907;0,001301206;0,001168637;1,5348E-05;1,20697E-05;8,83874E-06;Ride
0,000816124;1,11607E-05;0,000821922;0,001302482;0,004039243;2,00479E-05;2,14853E-05;1,03266E-05;Ride
0,001126239;3,76212E-06;0,001026134;0,000657992;0,001176797;1,32493E-05;9,87592E-06;7,32755E-06;Ride
0,002097149;5,3329E-06;0,002141747;0,000360991;0,002087687;5,70231E-06;1,29271E-05;1,09192E-05;Ride
0,001085481;3,87765E-06;0,001868462;0,000763798;0,001498022;9,90103E-06;6,37058E-06;1,12344E-05;Ride
0,000725237;5,75173E-06;0,000948381;0,001067936;0,00177667;2,48046E-05;7,86787E-06;1,02415E-05;Ride
0,00404291;6,31236E-06;0,004583801;0,000974885;0,002946073;1,9988E-05;7,32569E-06;9,31787E-06;Ride
0,001475191;2,49111E-06;0,001953089;0,000607009;0,000540723;3,3222E-06;1,4658E-05;3,62676E-06;Ride
0,001999545;6,71542E-06;0,001958946;0,001647925;0,000836197;8,08221E-06;1,2924E-05;1,68201E-05;Ride
